"Symbol","Name","LastSale","MarketCap","ADR TSO","IPOyear","Sector","Industry","Summary Quote",
"MFRI","MFRI, Inc.","6.63","45902115.48","n/a","1989","Capital Goods","Pollution Control Equipment","http://www.nasdaq.com/symbol/mfri",
"MDH","MHI Hospitality Corporation","3.8001","38000186.7786","n/a","2004","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/mdh",
"MFI","MicroFinancial Incorporated","9.21","131830576.92","n/a","1999","Finance","Diversified Financial Services","http://www.nasdaq.com/symbol/mfi",
"MVIS","Microvision, Inc.","2.55","63474600","n/a","1993","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/mvis",
"MVISW","Microvision, Inc.","0.0983","0","n/a","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/mvisw",
"MPB","Mid Penn Bancorp","10.1","35220013","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/mpb",
"MCEP","Mid-Con Energy Partners, LP","22.1","404420032.9","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/mcep",
"MNDO","MIND C.T.I. Ltd.","1.78","33410454.04","n/a","n/a","Technology","EDP Services","http://www.nasdaq.com/symbol/mndo",
"MSON","MISONIX, Inc.","2.95","20654749.5","n/a","1992","Capital Goods","Medical Specialities","http://www.nasdaq.com/symbol/mson",
"MITL","Mitel Networks Corporation","2.69","144344426.22","n/a","n/a","Technology","Radio And Television Broadcasting And Communications Equipment","http://www.nasdaq.com/symbol/mitl",
"MOCO","MOCON, Inc.","14.7","80491290.6","n/a","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/moco",
"MPAC","MOD-PAC CORP.","5.31","17038881.99","n/a","n/a","Consumer Durables","Containers/Packaging","http://www.nasdaq.com/symbol/mpac",
"MHGC","Morgans Hotel Group Co.","5.43","169158129.3","n/a","2006","Consumer Services","Hotels/Resorts","http://www.nasdaq.com/symbol/mhgc",
"MOSY","MoSys, Inc.","3.4","132809960.2","n/a","2001","Technology","Semiconductors","http://www.nasdaq.com/symbol/mosy",
"MSBF","MSB Financial Corp.","6.09","30972473.28","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/msbf",
"MFSF","MutualFirst Financial Inc.","11.15","77961123.35","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/mfsf",
"MYRX","Myrexis, Inc","2.5617","68479630.8168","n/a","n/a","Consumer Durables","Major Pharmaceuticals","http://www.nasdaq.com/symbol/myrx",
"NSPH","Nanosphere, Inc.","3.34","187342059.58","n/a","2007","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/nsph",
"NATH","Nathan&#39;s Famous, Inc.","30.61","134755596.79","n/a","1993","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/nath",
"NAUH","National American University Holdings, Inc.","4.37","111758921.88","n/a","n/a","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/nauh",
"NRCI","National Research Corporation","49.55","337090285.15","n/a","1997","Health Care","Biotechnology: Commercial Physical & Biological Resarch","http://www.nasdaq.com/symbol/nrci",
"NSEC","National Security Group, Inc.","8.3","20472780","n/a","n/a","Finance","Life Insurance","http://www.nasdaq.com/symbol/nsec",
"NTSC","National Technical Systems, Inc.","7.2","81618552","n/a","n/a","Health Care","Precision Instruments","http://www.nasdaq.com/symbol/ntsc",
"NAII","Natural Alternatives International, Inc.","6.35","44251162.45","n/a","n/a","Consumer Durables","Specialty Chemicals","http://www.nasdaq.com/symbol/naii",
"NVSL","Naugatuck Valley Financial Corporation","6.96","48735367.68","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/nvsl",
"NAVR","Navarre Corporation","1.58","58743919.68","n/a","1993","Technology","Retail: Computer Software & Peripheral Equipment","http://www.nasdaq.com/symbol/navr",
"NLST","Netlist, Inc.","1.6499","46886815.3026","n/a","2006","Technology","Semiconductors","http://www.nasdaq.com/symbol/nlst",
"NEI","Network Engines, Inc","1.44","61440524.64","n/a","n/a","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/nei",
"NCBC","New Century Bancorp, Inc. (NC)","5.07","35052134.52","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/ncbc",
"NEBS","New England Bancshares, Inc.","13.5","78403734","n/a","1977","Finance","Savings Institutions","http://www.nasdaq.com/symbol/nebs",
"NHTB","New Hampshire Thrift Bancshares, Inc.","12.75","75319375.5","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/nhtb",
"HAVNP","New York Community Bancorp, Inc.","11.25","0","n/a","n/a","Finance","Banks","http://www.nasdaq.com/symbol/havnp",
"NLNK","NewLink Genetics Corporation","15.38","321415054.24","n/a","n/a","Consumer Durables","Major Pharmaceuticals","http://www.nasdaq.com/symbol/nlnk",
"NFSB","Newport Bancorp, Inc.","14.58","51066275.04","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/nfsb",
"NXST","Nexstar Broadcasting Group, Inc.","9.5","274765830.5","n/a","2003","Consumer Services","Broadcasting","http://www.nasdaq.com/symbol/nxst",
"NINE","Ninetowns Internet Technology Group Company Limited","1.0501","32530317.0304","30978304","1995","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/nine",
"NOBH","Nobility Homes, Inc.","5.36","21740931.84","n/a","1971","Basic Industries","Homebuilding","http://www.nasdaq.com/symbol/nobh",
"NTK","Nortek Inc.","52.65","797646552.3","n/a","n/a","Consumer Durables","Home Furnishings","http://www.nasdaq.com/symbol/ntk",
"NBN","Northeast Bancorp","8.65","84402582.6","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/nbn",
"NECB","Northeast Community Bancorp, Inc.","5.25","66384948","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/necb",
"NTIC","Northern Technologies International Corporation","10.24","45072957.44","n/a","n/a","Capital Goods","Industrial Specialties","http://www.nasdaq.com/symbol/ntic",
"NWFL","Norwood Financial Corp.","28","91772996","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/nwfl",
"NVDQ","Novadaq Technologies Inc","8.54","340769578.94","n/a","n/a","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","http://www.nasdaq.com/symbol/nvdq",
"NVAX","Novavax, Inc.","1.99","266015082.79","n/a","n/a","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/nvax",
"NPSP","NPS Pharmaceuticals, Inc.","8.17","705442048.72","n/a","1994","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/npsp",
"NMRX","Numerex Corp.","10.59","163928678.07","n/a","n/a","Consumer Durables","Telecommunications Equipment","http://www.nasdaq.com/symbol/nmrx",
"PATH","NuPathe Inc.","3.98","58759927.98","n/a","1997","Consumer Durables","Major Pharmaceuticals","http://www.nasdaq.com/symbol/path",
"OPTT","Ocean Power Technologies, Inc.","3.15","32689506.15","n/a","2007","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/optt",
"OSHC","Ocean Shore Holding Co.","13.07","93866688.01","n/a","1993","Finance","Savings Institutions","http://www.nasdaq.com/symbol/oshc",
"OPAY","Official Payments Holdings, Inc.","4.2","69894808.2","n/a","1999","Technology","EDP Services","http://www.nasdaq.com/symbol/opay",
"OVBC","Ohio Valley Banc Corp.","18.78","75672864.42","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/ovbc",
"OFLX","Omega Flex, Inc.","10.8","108991677.6","n/a","n/a","Capital Goods","Industrial Specialties","http://www.nasdaq.com/symbol/oflx",
"OMER","Omeros Corporation","9.24","238973205.24","n/a","2009","Consumer Durables","Major Pharmaceuticals","http://www.nasdaq.com/symbol/omer",
"OTIV","On Track Innovations Ltd","1.11","34944533.82","n/a","n/a","Technology","Semiconductors","http://www.nasdaq.com/symbol/otiv",
"ONTY","Oncothyreon Inc.","5.33","304805372.17","n/a","n/a","Health Care","Biotechnology: Commercial Physical & Biological Resarch","http://www.nasdaq.com/symbol/onty",
"ONFC","Oneida Financial Corp.","10.6","72181717.6","n/a","n/a","Finance","Banks","http://www.nasdaq.com/symbol/onfc",
"OBAS","Optibase Ltd.","1.1","20977888.8","n/a","1999","Finance","Real Estate","http://www.nasdaq.com/symbol/obas",
"OCC","Optical Cable Corporation","3.86","25837442.68","n/a","1987","Basic Industries","Telecommunications Equipment","http://www.nasdaq.com/symbol/occ",
"ORBC","ORBCOMM Inc.","3.78","176760779.58","n/a","2006","Consumer Services","Telecommunications Equipment","http://www.nasdaq.com/symbol/orbc",
"OREX","Orexigen Therapeutics, Inc.","5.5","388574890","n/a","1994","Consumer Durables","Major Pharmaceuticals","http://www.nasdaq.com/symbol/orex",
"OSIR","Osiris Therapeutics, Inc.","9.49","311917519.29","n/a","2006","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/osir",
"OSN","Ossen Innovation Co., Ltd.","0.9799","19584265.7216","n/a","2010","Basic Industries","Steel/Iron Ore","http://www.nasdaq.com/symbol/osn",
"OTT","Otelco, Inc.","1.61","21286460.44","n/a","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/ott",
"OSTK","Overstock.com, Inc.","9.23","216419418.93","n/a","2002","Consumer Services","Catalog/Specialty Distribution","http://www.nasdaq.com/symbol/ostk",
"PFIN","P & F Industries, Inc.","5.919","21702380.478","n/a","n/a","Technology","Industrial Machinery/Components","http://www.nasdaq.com/symbol/pfin",
"PTSI","P.A.M. Transportation Services, Inc.","9.47","82404218.29","n/a","1986","Transportation","Trucking Freight/Courier Services","http://www.nasdaq.com/symbol/ptsi",
"PPBI","Pacific Premier Bancorp Inc","9.35","96584882.9","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/ppbi",
"PCRX","Pacira Pharmaceuticals, Inc.","18.06","585494490.42","n/a","n/a","Consumer Durables","Major Pharmaceuticals","http://www.nasdaq.com/symbol/pcrx",
"PSTB","Park Sterling Bank","4.98","162879002.46","n/a","2010","Finance","Major Banks","http://www.nasdaq.com/symbol/pstb",
"PATK","Patrick Industries, Inc.","13.71","144258004.71","n/a","n/a","Basic Industries","Forest Products","http://www.nasdaq.com/symbol/patk",
"PNBK","Patriot National Bancorp Inc.","1.63","62701328.99","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/pnbk",
"MALL","PC Mall, Inc.","6.06","72931748.52","n/a","1995","Consumer Services","Catalog/Specialty Distribution","http://www.nasdaq.com/symbol/mall",
"PCTI","PC-Tel, Inc.","6.15","113660763.75","n/a","1999","Technology","Radio And Television Broadcasting And Communications Equipment","http://www.nasdaq.com/symbol/pcti",
"PDFS","PDF Solutions, Inc.","12.63","360453910.26","n/a","2001","Technology","EDP Services","http://www.nasdaq.com/symbol/pdfs",
"PDII","PDI, Inc.","7.28","108810243.36","n/a","1998","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/pdii",
"PENX","Penford Corporation","7.3","90238351.4","n/a","n/a","Consumer Non-Durables","Packaged Foods","http://www.nasdaq.com/symbol/penx",
"PEBK","Peoples Bancorp of North Carolina, Inc.","9.7","53778352","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/pebk",
"PRCP","Perceptron, Inc.","5.46","45851562.12","n/a","1992","Capital Goods","Electronic Components","http://www.nasdaq.com/symbol/prcp",
"PSMI","Peregrine Semiconductor Corp.","16.88","529948967.28","n/a","n/a","Technology","Semiconductors","http://www.nasdaq.com/symbol/psmi",
"PTIX","Performance Technologies, Incorporated","1.39","15451791.83","n/a","1996","Technology","Computer Communications Equipment","http://www.nasdaq.com/symbol/ptix",
"PERI","Perion Network Ltd","6.55","65416978.75","n/a","1995","Technology","EDP Services","http://www.nasdaq.com/symbol/peri",
"PVSW","Pervasive Software Inc.","8.43","139362618.78","n/a","1997","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/pvsw",
"PGTI","PGT, Inc.","3.09","165840717.15","n/a","2006","Capital Goods","Building Products","http://www.nasdaq.com/symbol/pgti",
"PHII","PHI, Inc.","31","474659848","n/a","1996","Transportation","Transportation Services","http://www.nasdaq.com/symbol/phii",
"PHIIK","PHI, Inc.","31.29","479100214.32","n/a","n/a","Transportation","Transportation Services","http://www.nasdaq.com/symbol/phiik",
"PXLW","Pixelworks, Inc.","3.54","64855688.64","n/a","2000","Technology","Semiconductors","http://www.nasdaq.com/symbol/pxlw",
"PLNR","Planar Systems, Inc.","1.32","27468415.92","n/a","1993","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/plnr",
"PLXT","PLX Technology, Inc.","5.89","264492016.74","n/a","1999","Technology","Semiconductors","http://www.nasdaq.com/symbol/plxt",
"PBIB","Porter Bancorp, Inc.","1.79","21363420.88","n/a","2006","Finance","Major Banks","http://www.nasdaq.com/symbol/pbib",
"PSTR","PostRock Energy Corporation","1.89","29265941.25","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/pstr",
"PSCC","PowerShares Exchange-Traded Fund Trust II PowerShares S&P Smal","36.308","30861800","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/pscc",
"PSCD","PowerShares Exchange-Traded Fund Trust II PowerShares S&P Smal","33.38","63422000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/pscd",
"PSCE","PowerShares Exchange-Traded Fund Trust II PowerShares S&P Smal","34.76","48664000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/psce",
"PSCF","PowerShares Exchange-Traded Fund Trust II PowerShares S&P Smal","31.29","78225000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/pscf",
"PSCH","PowerShares Exchange-Traded Fund Trust II PowerShares S&P Smal","37.44","138528000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/psch",
"PSCI","PowerShares Exchange-Traded Fund Trust II PowerShares S&P Smal","30.31","18186000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/psci",
"PSCM","PowerShares Exchange-Traded Fund Trust II PowerShares S&P Smal","30.12","4518000","n/a","1994","n/a","n/a","http://www.nasdaq.com/symbol/pscm",
"PSCT","PowerShares Exchange-Traded Fund Trust II PowerShares S&P Smal","31.03","86884000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/psct",
"PSCU","PowerShares Exchange-Traded Fund Trust II PowerShares S&P Smal","31.59","30010500","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/pscu",
"PRFZ","PowerShares FTSE RAFI US 1500 Small-Mid Portfolio","68.35","451110000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/prfz",
"PAGG","PowerShares Global Agriculture Portfolio","29.738","111517500","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/pagg",
"PKOL","PowerShares Global Coal Portfolio","19.11","9555000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/pkol",
"PSAU","PowerShares Global Gold & Precious Metals Portfolio","39.181","37221950","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/psau",
"PSTL","PowerShares Global Steel Portfolio","12.74","1911000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/pstl",
"PWND","PowerShares Global Wind Energy Portfolio","5.7499","9487335","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/pwnd",
"PMNA","PowerShares MENA Frontier Countries Portfolio","10.79","16994250","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/pmna",
"PNQI","PowerShares NASDAQ Internet Portfolio","41.08","51350000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/pnqi",
"QQQ","PowerShares QQQ Trust, Series 1","69.43","35725206500","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/qqq",
"POZN","Pozen, Inc.","6.42","192855426.12","n/a","2000","Consumer Durables","Major Pharmaceuticals","http://www.nasdaq.com/symbol/pozn",
"PRXI","Premier Exhibitions, Inc.","2.42","116197282.52","n/a","n/a","Consumer Services","Services-Misc. Amusement & Recreation","http://www.nasdaq.com/symbol/prxi",
"PFBI","Premier Financial Bancorp, Inc.","9.1","72228001.3","n/a","1996","Finance","Major Banks","http://www.nasdaq.com/symbol/pfbi",
"PRGX","PRGX Global, Inc.","8.33","210691647.95","n/a","1996","Consumer Services","Diversified Commercial Services","http://www.nasdaq.com/symbol/prgx",
"PBMD","Prima BioMed Ltd","4.3999","4690572300.8612","n/a","n/a","Consumer Durables","Major Pharmaceuticals","http://www.nasdaq.com/symbol/pbmd",
"PRMW","Primo Water Corporation","1.18","28026431.34","n/a","2010","Consumer Non-Durables","Food Distributors","http://www.nasdaq.com/symbol/prmw",
"PKT","Procera Networks, Inc.","22.25","430605874.25","n/a","n/a","Technology","EDP Services","http://www.nasdaq.com/symbol/pkt",
"PFPT","Proofpoint, Inc.","13.68","435479831.28","n/a","n/a","Technology","EDP Services","http://www.nasdaq.com/symbol/pfpt",
"PRPH","ProPhase Labs, Inc.","1.17","17358517.8","n/a","n/a","Consumer Durables","Major Pharmaceuticals","http://www.nasdaq.com/symbol/prph",
"BIB","ProShares Trust ProShares Ultra Nasdaq Biotechnology","122.326","30581500","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/bib",
"BIS","ProShares Trust ProShares UltraShort Nasdaq Biotechnology","16.62","4155000","n/a","1976","n/a","n/a","http://www.nasdaq.com/symbol/bis",
"TQQQ","ProShares UltraPro QQQ","62.47","224892000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/tqqq",
"SQQQ","ProShares UltraPro Short QQQ ","36.02","174684429.02","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/sqqq",
"PWX","Providence and Worcester Railroad Company","12.69","61393877.37","n/a","n/a","Transportation","Railroads","http://www.nasdaq.com/symbol/pwx",
"PBIP","Prudential Bancorp, Inc. of Pennsylvania","5.74","57534861.3","n/a","n/a","Finance","Banks","http://www.nasdaq.com/symbol/pbip",
"PSBH","PSB Holdings, Inc.","4.5","29379883.5","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/psbh",
"PSDV","pSivida Corp.","1.76","36612561.92","n/a","n/a","Capital Goods","Biotechnology: Laboratory Analytical Instruments","http://www.nasdaq.com/symbol/psdv",
"QCCO","QC Holdings, Inc.","3.83","65706955.29","n/a","2004","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/qcco",
"QCRH","QCR Holdings, Inc.","13.6501","66296187.8828","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/qcrh",
"QLTY","Quality Distribution, Inc.","9.96","276711857.4","n/a","2003","Transportation","Trucking Freight/Courier Services","http://www.nasdaq.com/symbol/qlty",
"QBAK","Qualstar Corporation","1.7","20830298.9","n/a","2000","Technology","Electronic Components","http://www.nasdaq.com/symbol/qbak",
"QTWW","Quantum Fuel Systems Technologies Worldwide, Inc.","0.86","41117560.62","n/a","n/a","Capital Goods","Auto Parts:O.E.M.","http://www.nasdaq.com/symbol/qtww",
"QUIK","QuickLogic Corporation","2.84","125011173.96","n/a","1986","Technology","Semiconductors","http://www.nasdaq.com/symbol/quik",
"DFZ","R.G. Barry Corporation","14.53","162479589.09","n/a","n/a","Consumer Non-Durables","Shoe Manufacturing","http://www.nasdaq.com/symbol/dfz",
"ROIAK","Radio One, Inc.","0.841","42154635.538","n/a","n/a","Consumer Services","Broadcasting","http://www.nasdaq.com/symbol/roiak",
"RDNT","RadNet, Inc.","2.86","109653778.52","n/a","n/a","Health Care","Medical Specialities","http://www.nasdaq.com/symbol/rdnt",
"RMTR","Ramtron International Corporation","2.82","99920521.38","n/a","n/a","Technology","Semiconductors","http://www.nasdaq.com/symbol/rmtr",
"RPTP","Raptor Pharmaceutical Corp.","5.27","258906488.82","n/a","n/a","Consumer Durables","Major Pharmaceuticals","http://www.nasdaq.com/symbol/rptp",
"RCMT","RCM Technologies, Inc.","5.46","65724733.62","n/a","n/a","Technology","Professional Services","http://www.nasdaq.com/symbol/rcmt",
"RSOL","Real Goods Solar, Inc.","0.75","20007513.75","n/a","2008","Capital Goods","Building Products","http://www.nasdaq.com/symbol/rsol",
"RECV","Recovery Energy, Inc.","3.71","66292157.26","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/recv",
"REDF","Rediff.com India Limited","2.99","27794908.44","9295956","n/a","Consumer Services","Newspapers/Magazines","http://www.nasdaq.com/symbol/redf",
"REIS","Reis, Inc","11.19","119758479.63","n/a","n/a","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/reis",
"REGI","Renewable Energy Group, Inc.","5.36","155044807.2","n/a","1985","n/a","n/a","http://www.nasdaq.com/symbol/regi",
"RGEN","Repligen Corporation","5.37","166127206.05","n/a","1986","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/rgen",
"FRBK","Republic First Bancorp, Inc.","2.13","55322270.61","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/frbk",
"RFIL","RF Industries, Ltd.","4","27451576","n/a","n/a","Capital Goods","Electrical Products","http://www.nasdaq.com/symbol/rfil",
"RGCO","RGC Resources Inc.","18.195","84796924.14","n/a","n/a","Public Utilities","Oil & Gas Production","http://www.nasdaq.com/symbol/rgco",
"RICK","Rick&#39;s Cabaret International, Inc.","8.2","79341133.6","n/a","1995","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/rick",
"ROCM","Rochester Medical Corporation","11.12","134797196","n/a","1990","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/rocm",
"RMTI","Rockwell Medical, Inc.","7.98","169725183.6","n/a","1998","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","http://www.nasdaq.com/symbol/rmti",
"RMCF","Rocky Mountain Chocolate Factory, Inc.","12.41","74627646.69","n/a","n/a","Consumer Non-Durables","Specialty Foods","http://www.nasdaq.com/symbol/rmcf",
"RBPAA","Royal Bancshares of Pennsylvania, Inc.","2.149","23585614.542","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/rbpaa",
"RBNF","Rurban Financial Corp","6.7","32573919.3","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/rbnf",
"SGGG","Russell Exchange Traded Funds Trust Russell Small Cap Aggressi","54","5400108","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/sggg",
"SCOG","Russell Exchange Traded Funds Trust Russell Small Cap Consiste","63.5","6350127","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/scog",
"SCTR","Russell Exchange Traded Funds Trust Russell Small Cap Contrari","63.77","6377127.54","n/a","1994","n/a","n/a","http://www.nasdaq.com/symbol/sctr",
"SCLP","Russell Exchange Traded Funds Trust Russell Small Cap Low P/E ","66.29","6629132.58","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/sclp",
"SABA","Saba Software, Inc.","9.13","271943094.06","n/a","2000","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/saba",
"SGNT","Sagent Pharmaceuticals, Inc.","16.61","464378941.73","n/a","1999","Consumer Durables","Major Pharmaceuticals","http://www.nasdaq.com/symbol/sgnt",
"SALM","Salem Communications Corporation","5.13","125135864.28","n/a","1992","Consumer Services","Broadcasting","http://www.nasdaq.com/symbol/salm",
"SGMO","Sangamo BioSciences, Inc.","5.84","308031822","n/a","2000","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/sgmo",
"GCVRZ","Sanofi","1.7362","0","n/a","n/a","Consumer Durables","Major Pharmaceuticals","http://www.nasdaq.com/symbol/gcvrz",
"SRPT","Sarepta Therapeutics, Inc.","14.94","337998257.28","n/a","n/a","Consumer Durables","Major Pharmaceuticals","http://www.nasdaq.com/symbol/srpt",
"SVNT","Savient Pharmaceuticals Inc","1.34","97681238.98","n/a","n/a","Consumer Durables","Specialty Chemicals","http://www.nasdaq.com/symbol/svnt",
"SCIL","Scientific Learning Corporation","1.01","23595903.81","n/a","1999","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/scil",
"SHIP","Seanergy Maritime Holdings Corp","1.94","23201007.08","n/a","n/a","Transportation","Marine Transportation","http://www.nasdaq.com/symbol/ship",
"SNFCA","Security National Financial Corporation","4.56","48574921.2","n/a","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/snfca",
"SNMX","Senomyx, Inc.","1.88","75052933.24","n/a","2004","Health Care","Biotechnology: Commercial Physical & Biological Resarch","http://www.nasdaq.com/symbol/snmx",
"VALV","Shengkai Innovations, Inc.","0.756","13000228.92","n/a","n/a","Capital Goods","Metal Fabrications","http://www.nasdaq.com/symbol/valv",
"SHLO","Shiloh Industries, Inc.","10.99","185353691.32","n/a","1993","Capital Goods","Industrial Specialties","http://www.nasdaq.com/symbol/shlo",
"SIFI","SI Financial Group, Inc.","11.75","119379671","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/sifi",
"SIGA","SIGA Technologies Inc.","3.18","164209959.36","n/a","1994","Consumer Durables","Major Pharmaceuticals","http://www.nasdaq.com/symbol/siga",
"SILC","Silicom Ltd","15.5","107398926.5","n/a","n/a","Technology","Computer Communications Equipment","http://www.nasdaq.com/symbol/silc",
"SCEI","Sino Clean Energy Inc.","1.02","24340975.02","n/a","n/a","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/scei",
"MOBI","Sky-mobi Limited","1.93","19010500","9850000","1998","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/mobi",
"SPU","SkyPeople Fruit Juice, Inc.","1.7","44597349.5","n/a","n/a","Consumer Non-Durables","Packaged Foods","http://www.nasdaq.com/symbol/spu",
"ISM","SLM Corporation","23.36","0","n/a","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/ism",
"JSM","SLM Corporation","23.84","0","n/a","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/jsm",
"OSM","SLM Corporation","23.94","0","n/a","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/osm",
"SMTX","SMTC Corporation","3.13","51020796.62","n/a","2000","Technology","Electrical Products","http://www.nasdaq.com/symbol/smtx",
"SOMH","Somerset Hills Bancorp","8.9","47389856.7","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/somh",
"SORL","SORL Auto Parts, Inc.","1.74","33590562.54","n/a","n/a","Capital Goods","Auto Parts:O.E.M.","http://www.nasdaq.com/symbol/sorl",
"SDBT","SoundBite Communications, Inc.","2.3599","38774575.2999","n/a","2007","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/sdbt",
"SOCB","Southcoast Financial Corporation","3.4501","18411272.3446","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/socb",
"SFST","Southern First Bancshares, Inc.","8.71","33462182.52","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/sfst",
"SMBC","Southern Missouri Bancorp, Inc.","24.5","79636662","n/a","n/a","Finance","Banks","http://www.nasdaq.com/symbol/smbc",
"SONA","Southern National Bancorp of Virginia, Inc.","7.63","88433317.56","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/sona",
"SPAN","Span-America Medical Systems, Inc.","16.5","48167625","n/a","1983","Health Care","Industrial Specialties","http://www.nasdaq.com/symbol/span",
"SBSA","Spanish Broadcasting System, Inc.","3.32","21604382.08","n/a","1999","Consumer Services","Broadcasting","http://www.nasdaq.com/symbol/sbsa",
"SPCHA","Sport Chalet, Inc.","1.55","21994982.05","n/a","n/a","Consumer Services","Other Specialty Stores","http://www.nasdaq.com/symbol/spcha",
